Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 11/26  02:00:00,0.496590081790184,0.761353260156429,0.000000000000000E+000,0.468410749714289,0.000000000000000E+000,1.299294427029132E-002,1.299294427029132E-002,1.299294427029132E-002,7.730376596796329E-002,1.585575705959550E-002,8.060881882127541E-002,0.294753783611058,0.272638444430960 
 11/26  03:00:00,0.459026034189020,1.13344101552366,0.000000000000000E+000,0.857976982992843,0.000000000000000E+000,2.379887125139274E-002,2.379887125139274E-002,2.379887125139274E-002,5.153583732885577E-002,1.057050879820527E-002,6.670945631181069E-002,0.291336348438756,0.255395375980635 
 11/26  04:00:00,0.455773209950490,1.47439125425215,0.000000000000000E+000,1.19433730100477,0.000000000000000E+000,3.312895359756473E-002,3.312895359756473E-002,3.312895359756473E-002,5.153583732885577E-002,1.057050879820527E-002,5.822747193387166E-002,0.287235426231993,0.260267788050395 
 11/26  05:00:00,0.465095697400185,1.82972937762216,0.000000000000000E+000,1.49904549753906,0.000000000000000E+000,4.158105812054128E-002,4.158105812054128E-002,4.158105812054128E-002,5.153583732885577E-002,1.057050879820527E-002,6.994821153264806E-002,0.276385069559933,0.311645139924787 
 11/26  06:00:00,0.522879875093285,2.24742179782657,0.000000000000000E+000,1.69151361485595,0.000000000000000E+000,4.691980733505333E-002,4.691980733505333E-002,4.691980733505333E-002,5.668942837650642E-002,1.162755926884497E-002,8.414454375261503E-002,0.308423524300266,0.534662479115452 
 11/26  07:00:00,0.711042956284043,3.76144623583614,0.000000000000000E+000,2.78436020230344,0.000000000000000E+000,7.723357535883252E-002,7.723357535883252E-002,7.723357535883252E-002,9.791810355942018E-002,2.008397258151521E-002,0.144379240132471,0.356353052591803,0.952538711987010 
 11/26  08:00:00,0.929075193360924,2.64773693065117,0.000000000000000E+000,1.55218088054964,0.000000000000000E+000,4.305494630662199E-002,4.305494630662199E-002,4.305494630662199E-002,0.190682622720976,3.911088105302981E-002,0.232499890129222,0.378651817091075,1.06947268182283 
 11/26  09:00:00,0.884029596908953,1.79202479109352,0.000000000000000E+000,0.726165463800848,0.000000000000000E+000,2.014263636761040E-002,2.014263636761040E-002,2.014263636761040E-002,0.185529038323112,3.805383058239011E-002,0.305100839810440,0.320128239765401,1.04380734603358 
 11/26  10:00:00,0.790811188404350,0.970652174883835,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.103071687957284,2.114102305215491E-002,0.379068446223123,0.272455019111786,0.951884155605674 
 11/26  11:00:00,0.799244097019216,0.859970444382825,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.399725582134799,0.278862710059853,0.840761032365291 
 11/26  12:00:00,0.817027025325353,0.756355836656227,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.417423074561626,0.278948145939160,0.737140539402165 
 11/26  13:00:00,0.798489020039327,0.675086060032671,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.403584042637515,0.274249172577245,0.656194450787485 
 11/26  14:00:00,0.769929028284952,0.626022557026614,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.365540668280003,0.283732555180382,0.606477686527155 
 11/26  15:00:00,0.768628781970836,0.581460808401619,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.791810355942018E-002,2.008397258151521E-002,0.335842629159005,0.299709064610896,0.560815398671988 
 11/26  16:00:00,0.842981331781815,0.586793531809133,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.139146778742334,2.854037634663281E-002,0.343850103556979,0.316369061075869,0.565000500957131 
 11/26  17:00:00,1.08684670990514,0.647998192584717,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.252525635495347,5.179548670070621E-002,0.393241424282010,0.374209151367082,0.622220856605304 
 11/26  18:00:00,1.49355736578071,0.771520279328424,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.448361776116323,9.196341822437572E-002,0.483552845584525,0.454604313795488,0.740204935779005 
 11/26  19:00:00,1.71414978923863,0.888178808834476,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.436446088148850,0.493563074759733,0.854179797429663 
 11/26  20:00:00,1.61781723263436,0.913748263385270,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.354222481993378,0.509454148310937,0.878654597986813 
 11/26  21:00:00,1.54082335824574,0.854786216439418,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.566894283765064,0.116275592688450,0.315609966163240,0.526968503568985,0.818486077553338 
 11/26  22:00:00,1.40623555294935,0.773427278822920,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.479283349001372,9.830573468757482E-002,0.298905720251707,0.514665736948699,0.737974613996438 
 11/26  23:00:00,1.12803929729267,0.646711435618771,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.355597323452631,7.293650975286112E-002,0.239053213196901,0.445377238830273,0.616031697614050 
 11/26  24:00:00,0.856295928054475,0.507577241911074,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.247372051097483,5.073843623006651E-002,0.156085895403710,0.387024533263215,0.480917120452914 
 11/27  01:00:00,0.584475183326706,0.459071591954021,0.000000000000000E+000,0.112240312104636,0.000000000000000E+000,3.113361768373533E-003,3.113361768373533E-003,3.113361768373533E-003,0.128839609946605,2.642627540535341E-002,9.089268438097377E-002,0.320128239765401,0.324779298590284 
 11/27  02:00:00,0.495521960924429,0.859385869131870,0.000000000000000E+000,0.572198671971782,0.000000000000000E+000,1.587185063749894E-002,1.587185063749894E-002,1.587185063749894E-002,7.730376596796329E-002,1.585575705959550E-002,7.666179158831476E-002,0.294753783611058,0.266883131148907 
 11/27  03:00:00,0.461938146240141,1.32839641208944,0.000000000000000E+000,1.05710026584416,0.000000000000000E+000,2.932222381873418E-002,2.932222381873418E-002,2.932222381873418E-002,5.153583732885577E-002,1.057050879820527E-002,6.409821579558966E-002,0.291336348438756,0.251227489695091 
 11/27  04:00:00,0.461531666340246,1.72674171796886,0.000000000000000E+000,1.45116079757489,0.000000000000000E+000,4.025281525162005E-002,4.025281525162005E-002,4.025281525162005E-002,5.153583732885577E-002,1.057050879820527E-002,5.686206666957333E-002,0.287235426231993,0.255794755196988 
 11/27  05:00:00,0.468237018908777,2.03013058747261,0.000000000000000E+000,1.70859213390578,0.000000000000000E+000,4.739353738153290E-002,4.739353738153290E-002,4.739353738153290E-002,5.153583732885577E-002,1.057050879820527E-002,6.727705378024802E-002,0.276385069559933,0.302499713408516 
 11/27  06:00:00,0.521332852320107,2.31289877457584,0.000000000000000E+000,1.78343229514036,0.000000000000000E+000,4.946948043940158E-002,4.946948043940158E-002,4.946948043940158E-002,5.668942837650642E-002,1.162755926884497E-002,8.004784787508873E-002,0.308423524300266,0.508220775580309 
 11/27  07:00:00,0.669316518975662,2.57952547892253,0.000000000000000E+000,1.66313599369569,0.000000000000000E+000,4.613265876836610E-002,4.613265876836610E-002,4.613265876836610E-002,9.791810355942018E-002,2.008397258151521E-002,0.133753719414558,0.356353052591803,0.891842163681149 
 11/27  08:00:00,0.899407255121926,2.26746389559587,0.000000000000000E+000,1.24550952272443,0.000000000000000E+000,3.454838691628354E-002,3.454838691628354E-002,3.454838691628354E-002,0.190682622720976,3.911088105302981E-002,0.211338511280563,0.378651817091075,0.995871004592727 
 11/27  09:00:00,0.848706332706390,1.61117759678525,0.000000000000000E+000,0.622124066058141,0.000000000000000E+000,1.725669900708064E-002,1.725669900708064E-002,1.725669900708064E-002,0.185529038323112,3.805383058239011E-002,0.272663512968407,0.320128239765401,0.967001549468012 
 11/27  10:00:00,0.745780093913620,0.899893195939834,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.103071687957284,2.114102305215491E-002,0.334037351732395,0.272455019111786,0.881125176661669 
 11/27  11:00:00,0.748327826996935,0.799947650659559,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.348809312112515,0.278862710059853,0.780738238642022 
 11/27  12:00:00,0.764538223815331,0.707027116262463,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.364934273051607,0.278948145939160,0.687811819008401 
 11/27  13:00:00,0.750678475699831,0.633235046952129,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.355773498298021,0.274249172577245,0.614343437706943 
 11/27  14:00:00,0.726340960899809,0.591920869474789,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.321952600894858,0.283732555180382,0.572375998975330 
 11/27  15:00:00,0.729503178495170,0.550539998912088,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.791810355942018E-002,2.008397258151521E-002,0.296717025683342,0.299709064610896,0.529894589182457 
 11/27  16:00:00,0.805922329279373,0.555708993679170,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.139146778742334,2.854037634663281E-002,0.306791101054537,0.316369061075869,0.533915962827167 
 11/27  17:00:00,1.05092876192309,0.609504278475555,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.252525635495347,5.179548670070621E-002,0.357323476299952,0.374209151367082,0.583726942496142 
 11/27  18:00:00,1.45820540728399,0.725107326226322,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.448361776116323,9.196341822437572E-002,0.448200887087803,0.454604313795488,0.693791982676900 
 11/27  19:00:00,1.67983944625083,0.826540204345279,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.402135745161050,0.493563074759733,0.792541192940469 
 11/27  20:00:00,1.58357245104502,0.843428569905405,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.319977700404031,0.509454148310937,0.808334904506945 
 11/27  21:00:00,1.50596796003386,0.787065225898485,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.566894283765064,0.116275592688450,0.280754567951364,0.526968503568985,0.750765087012406 
 11/27  22:00:00,1.37062866699557,0.717039204754419,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.479283349001372,9.830573468757482E-002,0.263298834297921,0.514665736948699,0.681586539927937 
 11/27  23:00:00,1.09974606273382,0.601278979565352,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.355597323452631,7.293650975286112E-002,0.210759978638061,0.445377238830273,0.570599241560631 
 11/27  24:00:00,0.840761070290829,0.477339355798782,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.247372051097483,5.073843623006651E-002,0.140551037640066,0.387024533263215,0.450679234340621 
 11/28  01:00:00,0.581741046061242,0.361497705366366,0.000000000000000E+000,1.367148430891964E-002,0.000000000000000E+000,3.792245029096874E-004,3.792245029096874E-004,3.792245029096874E-004,0.128839609946605,2.642627540535341E-002,9.089268438097377E-002,0.320128239765401,0.325774239798347 
 11/28  02:00:00,0.490263836922961,0.670083405590196,0.000000000000000E+000,0.382637187339644,0.000000000000000E+000,1.061372663602935E-002,1.061372663602935E-002,1.061372663602935E-002,7.730376596796329E-002,1.585575705959550E-002,7.666179158831476E-002,0.294753783611058,0.267142152239368 
 11/28  03:00:00,0.455089706304532,1.08166551218319,0.000000000000000E+000,0.810206042496585,0.000000000000000E+000,2.247378388312492E-002,2.247378388312492E-002,2.247378388312492E-002,5.153583732885577E-002,1.057050879820527E-002,6.409821579558966E-002,0.291336348438756,0.251390813136418 
 11/28  04:00:00,0.454276988115033,1.46538420071836,0.000000000000000E+000,1.18962121149522,0.000000000000000E+000,3.299813702640655E-002,3.299813702640655E-002,3.299813702640655E-002,5.153583732885577E-002,1.057050879820527E-002,5.686206666957333E-002,0.287235426231993,0.255976824026150 
 11/28  05:00:00,0.460329464453169,1.74542552367716,0.000000000000000E+000,1.42351560052711,0.000000000000000E+000,3.948598292592718E-002,3.948598292592718E-002,3.948598292592718E-002,5.153583732885577E-002,1.057050879820527E-002,6.727705378024802E-002,0.276385069559933,0.302871182991733 
 11/28  06:00:00,0.514337913094529,2.06189733280260,0.000000000000000E+000,1.53125660203352,0.000000000000000E+000,4.247454121382301E-002,4.247454121382301E-002,4.247454121382301E-002,5.668942837650642E-002,1.162755926884497E-002,8.004784787508873E-002,0.308423524300266,0.509395026913904 
 11/28  07:00:00,0.664127004112709,2.39511936111502,0.000000000000000E+000,1.47604794828876,0.000000000000000E+000,4.094314390541142E-002,4.094314390541142E-002,4.094314390541142E-002,9.791810355942018E-002,2.008397258151521E-002,0.133753719414558,0.356353052591803,0.894524091280562 
 11/28  08:00:00,0.902895218363283,2.39634144352281,0.000000000000000E+000,1.37125465353325,0.000000000000000E+000,3.803635015763967E-002,3.803635015763967E-002,3.803635015763967E-002,0.190682622720976,3.911088105302981E-002,0.211338511280563,0.378651817091075,0.999003421710851 
 11/28  09:00:00,0.868162088959796,2.31562883424256,0.000000000000000E+000,1.32352670300730,0.000000000000000E+000,3.671245526048571E-002,3.671245526048571E-002,3.671245526048571E-002,0.185529038323112,3.805383058239011E-002,0.272663512968407,0.320128239765401,0.970050149976160 
 11/28  10:00:00,0.776478714773264,2.00985268642176,0.000000000000000E+000,1.10672097970437,0.000000000000000E+000,3.069862085964509E-002,3.069862085964509E-002,3.069862085964509E-002,0.103071687957284,2.114102305215491E-002,0.334037351732395,0.272455019111786,0.884363687439231 
 11/28  11:00:00,0.785623557335721,2.14753747420133,0.000000000000000E+000,1.34455444783808,0.000000000000000E+000,3.729573033878567E-002,3.729573033878567E-002,3.729573033878567E-002,8.761093476369174E-002,1.796985800087490E-002,0.348809312112515,0.278862710059853,0.783773614345712 
